timestamp,angle_calculated
31.261966421,358.3953857421875
31.298590204,358.4745178222656
31.329485587,358.5531311035156
31.369898747,358.4490661621094
31.404851647,358.5183410644531
31.432635556,358.4206848144531
31.463813607,358.4407043457031
31.502765619,358.6146240234375
31.541049659,358.57354736328125
31.569512526,358.71697998046875
31.606078578,358.5715637207031
31.642379826,358.57452392578125
31.673394769,358.6321105957031
31.708090154,358.65576171875
31.747530431,358.77691650390625
31.779213258,358.90899658203125
31.820354877,358.819580078125
31.845508558,358.8670959472656
31.879505792,358.86358642578125
31.918722482,359.1598205566406
31.95974799,359.3050231933594
31.984545233,359.1371765136719
32.02005651,359.2204284667969
32.051913149,359.31268310546875
32.093111031,359.32861328125
32.122597661,359.3880310058594
32.155952411,359.45855712890625
32.204528426,359.2938537597656
32.233420004,359.3396911621094
32.259751367,359.50836181640625
32.292082115,359.6552734375
32.330190242,359.71539306640625
32.366183277,359.6437683105469
32.398882551,359.7086486816406
32.432405084,359.6725769042969
32.473469386,359.7438659667969
32.502822857,359.7801513671875
32.536423384,359.7498779296875
32.568306989,359.6139831542969
32.605400149,359.6716613769531
32.64385395,359.66729736328125
32.673695305,359.677490234375
32.712033874,359.6688537597656
32.749285968,359.6578369140625
32.782579016,359.74102783203125
32.813091983,359.7772521972656
32.845459276,359.760498046875
32.880757356,359.7429504394531
32.917205958,359.7390441894531
32.952074666,359.8243103027344
32.984247131,359.7861633300781
33.028418736,359.7518615722656
33.052808289,359.72369384765625
33.096090049,359.8161926269531
33.120727924,359.7398681640625
33.157751784,359.77301025390625
33.192039159,359.7089538574219
33.229066062,359.7315673828125
33.260723643,359.90179443359375
33.306542736,359.9188232421875
33.329534909,359.6208801269531
33.366842484,359.9355773925781
33.40005869,359.8980712890625
33.445424755,359.8306884765625
33.471228033,359.60845947265625
33.510916978,359.58343505859375
33.536718172,359.7182922363281
33.572582633,359.89715576171875
33.606164622,359.7187194824219
33.646496972,359.7345275878906
33.673115688,359.72283935546875
33.712013939,359.8356628417969
33.745490737,359.7818298339844
33.77815197,359.5683898925781
33.81290856,359.5992126464844
33.860148979,359.67138671875
33.881910468,359.6875915527344
33.923932057,359.73126220703125
33.947856387,359.83758544921875
33.98412847,359.3641357421875
34.026170769,359.45538330078125
34.060798659,359.6844177246094
34.088779682,359.6444091796875
34.128328853,359.55352783203125
34.163187962,359.36859130859375
34.196840713,359.4194641113281
34.232388889,359.446044921875
34.260759241,359.9386901855469
34.30531902,359.6040344238281
34.332823845,359.8077087402344
34.376142641,359.79534912109375
34.402607743,359.6853942871094
34.437930641,359.75738525390625
34.472265962,359.908447265625
34.503433947,359.71563720703125
34.539527761,359.5093994140625
34.579704407,359.32171630859375
34.605550189,359.2893981933594
34.643061907,359.8314514160156
34.676949281,359.9759521484375
34.707873399,359.9002685546875
34.754508288,359.8409423828125
34.783956135,359.7742004394531
34.821696634,359.6302185058594
34.848469793,359.5181579589844
34.883098574,359.3908386230469
34.920538819,359.4976806640625
34.959369989,359.52801513671875
34.989763114,359.42230224609375
35.028506571,359.5849914550781
35.054512753,359.6932373046875
35.088280993,359.3603210449219
35.125799827,359.3427734375
35.158022939,359.3742980957031
35.195935107,359.55767822265625
35.228696111,359.4779357910156
35.273692206,359.3475341796875
35.305268288,359.16973876953125
35.328722939,359.21234130859375
35.364891167,359.4131774902344
35.404754188,359.2644348144531
35.436638984,359.3670654296875
35.473796135,359.1153869628906
35.509917402,359.18634033203125
35.540825236,359.2723693847656
35.575882555,358.9508972167969
35.609380832,358.839111328125
35.65267601,358.8323059082031
35.679453773,358.990966796875
35.7172447,359.1779479980469
35.744472684,358.8857116699219
35.781402609,358.9549865722656
35.81707549,358.7603454589844
35.851793838,358.8658752441406
35.881425761,358.8269958496094
35.920179462,358.7450256347656
35.963381798,358.5034484863281
35.984261164,358.4989929199219
36.034254513,358.36700439453125
36.059086427,358.19915771484375
36.101302764,358.2657470703125
36.125340393,358.1167907714844
36.158015706,358.0638427734375
36.200598354,358.1501770019531
36.237712308,358.0299377441406
36.261021978,357.9463806152344
36.299012613,358.0357360839844
36.337026692,358.0911865234375
36.371370308,357.8793029785156
36.401993721,357.69818115234375
36.442418746,357.9242248535156
36.47037441,357.8024597167969
36.511355737,357.7117004394531
36.541571138,357.57940673828125
36.575741985,357.7813415527344
36.621230188,357.66510009765625
36.645089767,357.3353576660156
36.677881334,357.47314453125
36.70989887,357.2118225097656
36.747432223,357.18084716796875
36.781921144,357.25518798828125
36.820255875,357.0740966796875
36.850633651,356.9541931152344
36.889391008,357.0384216308594
36.916587201,356.875
36.952942031,356.73358154296875
36.995030785,356.78985595703125
37.025341193,356.6566467285156
37.063931802,356.44879150390625
37.090000484,356.37750244140625
37.128310779,356.4359130859375
37.16575406,356.5021057128906
37.198150978,356.24993896484375
37.234886282,356.3283386230469
37.261032833,356.31036376953125
37.298341278,356.3197021484375
37.335485267,356.30584716796875
37.365333734,356.33984375
37.40657385,356.2601013183594
37.448117843,356.1819152832031
37.471113268,355.9410095214844
37.512052552,355.97857666015625
37.53594978,355.99212646484375
37.572302077,355.6407775878906
37.612631976,356.0101013183594
37.644959374,355.6366271972656
37.68190555,355.73260498046875
37.715268908,355.6703186035156
37.74969664,355.72161865234375
37.787738559,355.70947265625
37.813059122,355.6734313964844
37.857216556,355.6658935546875
