timestamp,angle_real,angle_calculated,error
10.324707997,0.6499999761581421,0.9412947297096252,0.29129475355148315
10.445244632,0.6499999761581421,1.0054999589920044,0.3554999828338623
10.503892004,0.6499999761581421,1.0054999589920044,0.3554999828338623
10.646991786,0.6499999761581421,0.9941105842590332,0.3441106081008911
10.703406457,0.6499999761581421,0.9941105842590332,0.3441106081008911
10.849987124,0.6499999761581421,0.9040529131889343,0.25405293703079224
10.902611221,0.6499999761581421,0.9040529131889343,0.25405293703079224
11.048941376,0.6499999761581421,1.1116857528686523,0.46168577671051025
11.099905164,0.699999988079071,1.1116857528686523,0.4116857647895813
11.254470367,0.699999988079071,1.0643434524536133,0.36434346437454224
11.455052516,0.699999988079071,1.047231912612915,0.347231924533844
11.497694245,0.699999988079071,1.047231912612915,0.347231924533844
11.654298621,0.699999988079071,1.048028826713562,0.34802883863449097
11.707350404,0.699999988079071,1.048028826713562,0.34802883863449097
11.854220353,0.699999988079071,1.0345258712768555,0.3345258831977844
11.903477289,0.699999988079071,1.0345258712768555,0.3345258831977844
12.057648557,0.699999988079071,0.805735170841217,0.105735182762146
12.107670897,0.699999988079071,0.805735170841217,0.105735182762146
12.258068378,0.699999988079071,0.9659585356712341,0.2659585475921631
12.303246261,0.699999988079071,0.9659585356712341,0.2659585475921631
12.46002065,0.699999988079071,1.1475034952163696,0.4475035071372986
12.503833028,0.699999988079071,1.1475034952163696,0.4475035071372986
12.649587646,0.699999988079071,1.1664880514144897,0.4664880633354187
12.70113743,0.699999988079071,1.1664880514144897,0.4664880633354187
12.846266908,0.699999988079071,1.1125667095184326,0.4125667214393616
12.902253559,0.699999988079071,1.1125667095184326,0.4125667214393616
13.045696446,0.699999988079071,1.26261568069458,0.562615692615509
13.102740943,0.699999988079071,1.26261568069458,0.562615692615509
13.247404869,0.699999988079071,1.154242753982544,0.4542427659034729
13.30166143,0.699999988079071,1.154242753982544,0.4542427659034729
13.444633511,0.699999988079071,1.2748931646347046,0.5748931765556335
13.507099071,0.699999988079071,1.2748931646347046,0.5748931765556335
13.644918036,0.699999988079071,1.1833091974258423,0.48330920934677124
13.700905333,0.75,1.1833091974258423,0.4333091974258423
13.842064098,0.75,2.3206448554992676,1.5706448554992676
13.902705535,1.9500000476837158,2.3206448554992676,0.37064480781555176
14.042609091,1.9500000476837158,2.745553731918335,0.7955536842346191
14.103616645,2.9000000953674316,2.745553731918335,0.15444636344909668
14.242047103,2.9000000953674316,3.048046112060547,0.14804601669311523
14.443235757,2.9000000953674316,3.625091552734375,0.7250914573669434
14.504561295,3.5,3.625091552734375,0.125091552734375
14.644827969,3.5,4.0148024559021,0.5148024559020996
14.703853885,3.450000047683716,4.0148024559021,0.5648024082183838
14.844242534,3.450000047683716,4.209867000579834,0.7598669528961182
14.904464285,4.300000190734863,4.209867000579834,0.0901331901550293
15.044834651,4.300000190734863,4.83389949798584,0.5338993072509766
15.24512838,4.300000190734863,5.2139387130737305,0.9139385223388672
15.301727022,5.0,5.2139387130737305,0.21393871307373047
15.445859055,5.0,5.591923713684082,0.591923713684082
15.50299166,5.650000095367432,5.591923713684082,0.05807638168334961
15.644334666,5.650000095367432,5.827847480773926,0.17784738540649414
15.707286436,5.900000095367432,5.827847480773926,0.07215261459350586
15.846302339,5.900000095367432,6.0269856452941895,0.1269855499267578
15.903048018,6.0,6.0269856452941895,0.026985645294189453
16.043059027,6.0,6.357523441314697,0.35752344131469727
16.103122241,6.5,6.357523441314697,0.14247655868530273
16.243460128,6.5,6.715033054351807,0.21503305435180664
16.303363861,6.980000019073486,6.715033054351807,0.2649669647216797
16.44408861,6.980000019073486,6.897632122039795,0.0823678970336914
16.503493811,7.050000190734863,6.897632122039795,0.15236806869506836
