timestamp,angle_real,angle_calculated,error
15.352938825,23.101695916302496,52.24156951904297,29.139873602740472
15.554181824,23.101695916302496,52.54326629638672,29.441570380084222
15.753968814,23.101695916302496,53.22810745239258,30.12641153609008
15.961443097,23.101695916302496,54.00099563598633,30.89929971968383
16.157479031,23.101695916302496,54.68233108520508,31.58063516890258
16.355710676,23.101695916302496,55.31516647338867,32.213470557086175
16.556836041,23.101695916302496,55.77713394165039,32.675438025347894
16.763629888,23.101695916302496,56.294071197509766,33.19237528120727
16.959127549,23.101695916302496,57.06547164916992,33.963775732867425
17.161681487,23.101695916302496,57.88075637817383,34.77906046187133
17.361055873,23.101695916302496,58.32817459106445,35.22647867476196
17.564663446,23.101695916302496,58.823280334472656,35.72158441817016
17.764542587,23.101695916302496,59.482444763183594,36.3807488468811
17.981215583,23.101695916302496,59.86812210083008,36.76642618452758
18.171673625,23.101695916302496,60.32870864868164,37.227012732379144
18.372265717,23.101695916302496,60.79808044433594,37.69638452803344
18.565456777,23.101695916302496,60.85018539428711,37.74848947798461
18.763689497,23.101695916302496,61.2918701171875,38.190174200885004
18.803783814,26.791526324672247,61.2918701171875,34.50034379251525
18.974605401,26.791526324672247,61.12220001220703,34.330673687534784
18.999931958,30.112373692205022,61.12220001220703,31.00982632000201
19.174536351,30.112373692205022,61.15739440917969,31.045020716974665
19.202551855,33.10113632298452,61.15739440917969,28.056258086195164
19.375395009,33.10113632298452,60.75358581542969,27.652449492445164
19.400170318,35.79102269068607,60.75358581542969,24.962563124743617
19.581834759,35.79102269068607,59.86869430541992,24.077671614733852
19.77500978,35.79102269068607,58.68195724487305,22.890934554186977
19.97837096,35.79102269068607,57.652645111083984,21.861622420397914
20.179072207,35.79102269068607,56.64164352416992,20.850620833483852
20.382518448,35.79102269068607,55.64167022705078,19.85064753636471
20.401917719,32.73192040254398,55.64167022705078,22.909749824506804
20.575109537,32.73192040254398,54.912818908691406,22.18089850614743
20.78205106,32.73192040254398,54.47550964355469,21.74358924101071
20.986732431,32.73192040254398,53.820072174072266,21.08815177152829
21.186294223,32.73192040254398,52.84315490722656,20.111234504682585
21.399325335,29.578728367057952,52.84315490722656,23.26442654016861
21.406314551,29.578728367057952,51.628353118896484,22.049624751838532
21.595097566,29.578728367057952,50.77545928955078,21.19673092249283
21.795212026,29.578728367057952,49.95527648925781,20.37654812219986
22.007314017,29.578728367057952,49.136497497558594,19.557769130500642
22.198138498,29.578728367057952,48.38347244262695,18.804744075569
22.398209761,29.578728367057952,47.351722717285156,17.772994350227204
22.597177441,29.578728367057952,46.4489860534668,16.870257686408845
22.799309469,29.578728367057952,45.22236633300781,15.64363796594986
22.806865254,31.050855454058212,45.22236633300781,14.1715108789496
